Branch Code,Branch Name,IFSC Code,Address,State
Br Code,Br. Name,IFSC Code,Branch Addres,State
0601,Ludhiana - Sec 32,YESB0000601,"Yes Bank Ltd, Gf, Sco-34, Sec-32A, Ludhiana, Punjab- 141010",Punjab
0602,Srinagar 2,YESB0000602,"Ground Floor, Enigma Complex, House No-1, Housing Colony Rawalpura, Sanat Nagar, Srinagar-190005",Jammu & Kashmir
0603,Delhi - Old Rajinder Nagar,YESB0000603,"60/11 Main Market, Old Rajinder Nagar , New Delhi - 110060",Delhi
0604,Delhi - Lajpat Nagar Iv,YESB0000604,"Ground Floor , Moolchand Crossing 6 , Ring Road , Lajpat Nagar Iv , New Delhi -110024",Delhi
0605,Ajmer,YESB0000605,"Ground Floor, Plot No-248, Anasagar, Sarcular Road Scheme, Vaishali Nagar, Ajmer, Rajasthan-305001.",Rajasthan
0606,Greater Mumbai - Warden Road,YESB0000606,"Tirupati Apartments, Shop No. 3, Bhulabhai Desai Road (Warden Road), Opposite Mahalaxmi Mandir, Mumbai 400026.",Maharashtra
0607,New Delhi - Gk 1,YESB0000607,"Ground Floor, M-13,G.K-1, New Delhi-110048",Delhi
0608,Delhi - Vivek Vihar,YESB0000608,"Ground Floor, C-262, Main Road, Vivek Vihar, New Delhi -110095",Delhi
0609,Udupi - Manipal,YESB0000609,"Yes Bank Ltd, Part Ground Floor Mahalakshmi Towers, Court Road Udupi-576101",Karnataka
0610,Haridwar,YESB0000610,"Yes Bank Ltd, Ground Floor, Khasra No 7/1, 8/1 Min, Ranipur Morde, Haridwar, Uttarakhand– 249407.",Uttarakhand
0611,Lucknow - Gomti Nagar,YESB0000611,"Yes Bank Ltd, Ground Floor, Tc/56-B-V, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh- 226010",Uttar Pradesh
0612,Cuttack,YESB0000612,"Yes Bank Ltd.Ground Floor, 1/A/14/6, Kailash Plaza, Link Road, Cuttack, Orissa-753001.",Odisha
0614,Delhi - Moti Nagar,YESB0000614,"Yes Bank Limited| Ground Floor,1 Najafgarh Road|Moti Nagar |New Delhi - 110015",Delhi
0615,Rajahmundry,YESB0000615,"Ground Floor,75-6-25,Prakash Nagar,Opp Apex Hospital Rajahmundry,E G Dist, 533103",Andhra Pradesh
0616,Madurai,YESB0000616,"Ground Floor,100/1,Palam Station Road,Goripalayam,Madurai - 625002",Tamil Nadu
0617,Dariba,YESB0000617,"Hindustan Zinc Limited, Dariba, Rajasthan; Pin: 313211.",Rajasthan
0618,Greater Mumbai - Jacob Circle,YESB0000618,"Ground Floor, Shop No 2, Vivarea, Sane Guruji Marg, Jacob Circle, Mumbai 400011.",Maharashtra
0619,Delhi - New Rohtak Road,YESB0000619,"65/10, Ground Floor, New Rohtak Road, New Delhi, 110005",Delhi
0620,Patna 2,YESB0000620,"Shop No. 3 & 4 On Lower Ground Floor And Shop No. 5,6,7& 8 On Upper Ground Floor “Shree Ram Palace”, East Boring Canal Road, P S Budha Colony, Patna 800001",Bihar
0621,Ahmedabad - Relief Road,YESB0000621,"Shop No. 1, Gangaram Chambers, Gheekanta Cross Road, Relief Road, Ahmadabad, Gujarat. Pin: 380001",Gujarat
0622,New Delhi - Rohini 3,YESB0000622,"Ground Floor And Basement, 28,H Block, Pocket-3, Sec-18, Rohini-New Delhi-110085",Delhi
0623,Erode,YESB0000623,"1167, Part Ground Floor, Muthaiya Complex, Mettur Road, Erode - 638011",Tamil Nadu
0624,Shahjahanpur,YESB0000624,"Yes Bank Ltd, Ground Floor, 134, Sadar Bazar, Town Hall Road, Shahjahanpur, Uttar Pradesh-242001.",Uttar Pradesh
0625,Delhi - Sector 23 Dwarka,YESB0000625,"Plot No -38 Ground Floor, Sector -23A,  Dwarka, New Delhi -110077",Delhi
0626,Panchkula 2,YESB0000626,"Ground floor and Basement, SCF 133, Sec-17 Panchkula, Haryana-134113",Haryana
0627,Vadodara - Nizampura,YESB0000627,"Ground Floor, Unit No. 3, Indraprastha Complex, R. S. No. 957/2/B, Nizampura Main Road, Opp. Nizampura Bus Stand, Nizampura, Baroda, Gujarat. Pin - 390024.",Gujarat
0628,Chennai - Mugappair,YESB0000628,"Yes Bank Ltd Ground Floor 412 Thiruvalluvar Salai , Panneer Nagar Main Road Mugappair East , Chennai 600037",Tamil Nadu
0629,Chennai - Kilpauk,YESB0000629,"Yes Bank Ltd , Ground Floor New Door No.36/1 And 36/2 Old Door No.84 , New Avadi Road Kilpauk Chennai 600010",Tamil Nadu
0630,Pune - Market Yard,YESB0000630,"582/D Part Ground Floor Next To Market Yard Post Office, Market Yard Pune 411037",Maharashtra
0631,Nellore,YESB0000631,"Yes Bank Ltd, Ko Rise, 16/2961, Jawaharlal Nehru Road, Near Vr College, Nellore, A.P-524001",Andhra Pradesh
0632,Bangalore - Rajaji Nagar,YESB0000632,"Yes Bank Ltd1005/A, Dr. Rajkumar Road, 4Th Block, Rajaji Nagar, Bangalore - 560010",Karnataka
0633,Lucknow - Hewett Road,YESB0000633,"Yes Bank Ltd, Ground Floor, 102/09 (Old No.4-A) & 91/7-Ka, Yadu Nath Sanyal Road, Hewett Road, Lucknow, Uttar Pradesh. Pin – 226018.",Uttar Pradesh
0634,Rohtak,YESB0000634,"Yes Bank Ltd Ground Floor, Narain Complex, Delhi Road, Rohtak, 124001",Haryana
0635,Delhi - Rajouri Garden 2,YESB0000635,"Ground Floor J-12/11,Rajouri Garden, New Delhi , Pin Code- 110027.",Delhi
0636,Delhi - Paschim Vihar,YESB0000636,"Yes Bank Ltd, Ground Floor And Basement, Property No. 12, Block A-6, Paschim Vihar, New Delhi - 110063",Delhi
0638,Mehsana,YESB0000638,"Ground Floor, Siddhim, Near Sigma Oafis, Opposite Urban Cooperative Bank –Corporate Office, Mehsana, Gujarat. Pin - 384002",Gujarat
0639,Bangalore - Cunningham Road,YESB0000639,"Yes Bank Ltd, Ground Floor, Batra Chambers, 1/3, Cunningham Road, Bangalore, Karnataka Pin – 560052",Karnataka
0640,Delhi - Mayapuri,YESB0000640,"Ground Floor And First Floor-6 Community Centre Mayapuri Phase-1,New Delhi -110064",Delhi
0641,Pali,YESB0000641,"Ground Floor, Plot No.3 & 4, Panch Maukha Pulia, Railway Station Road, Pali, Rajasthan. Pin – 306401",Rajasthan
0643,Kannad,YESB0000643,"Part Ground Floor, Administrative Building,Mahatma Phule Nagar, Taluka – Kannad Dist. Aurangabad. 431103.",Maharashtra
0646,Kolkata - Bara Bazaar,YESB0000646,"Ground Floor,36, Shree Tower, Kali Krishna Tagore Street Kolkata 700007",West Bengal
0647,Gurgaon - Palam Vihar,YESB0000647,"Ground Floor, Shop No. 12, 13, 50 & 51, Ansal Corporate Plaza, Palam Vihar, Gurgaon. Pin –122017",Haryana
0648,Pimpri Chinchwad,YESB0000648,"Ground Floor Shop No 08-13 D Building, Empire Estate, Sector No 2, Cts No 4510/01, Chinchwad, Pune 411019",Maharashtra
0649,Chennai - R A Puram,YESB0000649,"Yes Bank Ltd, Ground Floor, No 11/23 2Nd Main Road Raja Annamali Puram, Chennai 600 028",Tamil Nadu
0650,Ahmedabad - Science City,YESB0000650,"Shop No 1 & 2,Ozone Solitaire, Opp.Hetarth Party Plot,Science City Road Sola, Ahmedabad, Pin Code : 380060",Gujarat
0651,Udaipur 2,YESB0000651,"Ground Floor & First Floor, Plot No.1, Surajpole, Udaipole Road, Udaipur, Rajasthan. Pin - 313001.",Rajasthan
0652,Chandigarh - Sector 46,YESB0000652,"Sco 83 Sector 46 C Chandigarh, 160047",Chandigarh
0653,Bangalore - Jaya Nagar 2,YESB0000653,"Ground & First Floor, New No. 23 (Old No. 1185), 26Th Main Road, 9Th Block, Jayanagar, Bangalore, Karnataka. Pin – 560069",Karnataka
0654,Delhi - Pitampura 2,YESB0000654,"Pp1 Maurya Enclave , Pitampura New Delhi 110034",Delhi
0655,Gurgaon - Sector 15 Ii,YESB0000655,"Ground Floor, Sco-2, Sec-15 - Ii, Gurgaon. Pin –122001",Haryana
0656,Delhi - Karkardooma,YESB0000656,"Ground Floor, Plot No. - 123, Hargobind Enclave, Karkardooma, New Delhi. Pin –110092 .",Delhi
0657,Delhi - Dwarka More,YESB0000657,"Ground Floor , Plot No-B-6, Rama Park, Uttam Nagar, Dwarka More, New Delhi -110059 .",Delhi
0658,Bangalore - Avenue Road,YESB0000658,"Yes Bank Ltd, Part First And Part Ground Floor, Avenue Road, Bangalore, Karnataka Pin - 560002",Karnataka
0659,Bangalore - Bel Road,YESB0000659,"Yes Bank Ltd, Part Ground Floor, Rasasri Chambers, No 18 New Bel Road, Bangalore, Karnataka - 560054",Karnataka
0660,Delhi - Adarsh Nagar,YESB0000660,"Yes Bank Ltd., Gr Floor, A4, Panchwati, Adarsh Nagar, New Delhi - 110033",Delhi
0662,Mormugao - Vasco,YESB0000662,"Yes Bank Ltd., Mendes Mansion, Ground Floor, House No. 14/287 (8), F.L. Gomes Road, Vasco (Marmugao), Goa - 403 802.",Goa
0663,Allahabad 2,YESB0000663,"Yes Bank Ltd, Ground Floor & Basement, 80/87, K.P Kakkar Road, Allahabad, Uttar Pradesh. Pin – 211003",Uttar Pradesh
0664,Pune - Viman Nagar,YESB0000664,"Shop No 1A, Ground Floor Vascon Weikfield, Weikfield It Citi Info Park, Shri Satpal Malhotra Marg Road, Vimannagar Pune -411014",Maharashtra
0665,Ratangarh,YESB0000665,"Yes Bank Ltd, Ground Floor, Ward No.3, Link Road, Ratangarh Ratangarh Rajasthan 331022",Rajasthan
0666,Baran,YESB0000666,"Yes Bank Ltd, Ground Floor,Ward No 6/370, Charmurthi Chouraha, Baran, 325205",Rajasthan
0667,Rawatbhata,YESB0000667,"Ground Floor, Plot No-7, Pratap Nagar Colony, Jhalarbawdi, Rawatbhata, Chittorgarh, Rajasthan-323307",Rajasthan
0668,Phalodi,YESB0000668,"Yes Bank Ltd, Ground Floor, Plot No.343, Indira Colony, Nagour Road, Phalodi, Rajasthan 342301",Rajasthan
0669,Karauli,YESB0000669,"Ground Floor 113-A & 113-B Khasra No 5313,Gulab Bagh, Karauli, Rajasthan-322241",Rajasthan
0670,Dungarpur,YESB0000670,"Ground Floor, Khasra No-891, 904, 906, 908 & 912, Industrial Area Mode, Dungarpur, Rajasthan-314001",Rajasthan
0671,Gangapur City,YESB0000671,"Ground Floor,Patta No 107/08/01,College Road,Patel Nagar , Gangapur City Dist- Sawai Madhopur ,Rajasthan - 322201",Rajasthan
0672,Hoshangabad,YESB0000672,"Part Ground Floor, Al Hafeez Tower, Nuzul Sheet No. 41, Plot No. 34/21, Aanand Nagar, Main Road, Ward No.19, Hoshangabad, Madhya Pradesh. Pin - 461 001",Madhya Pradesh
0673,Harda,YESB0000673,"Part Ground Floor, Khasra No. 141/57&58, Sardar Vallabh Bhai Patel Ward, Harda Khurd, Harda, Madhya Pradesh. Pin - 461331",Madhya Pradesh
0674,Bharwani,YESB0000674,"Ground Floor, House No. 55, Block No. 466/3A, Devi Singh Marg, Barwani, Madhya Pradesh- 451551",Madhya Pradesh
0675,Rajgarh (Rajasthan),YESB0000675,"Plot No.1,Shree Narayan Colony Opp.Railway Station,Rajgarh,Alwar-301408",Rajasthan
0676,Bolpur,YESB0000676,"Yes Bank Ltd. Ground Floor, Krishna Kunja Complex, Santiniketan Road, Bolpur - 731204 , West Bengal",West Bengal
0678,Bina,YESB0000678,"Ground Floor, Khasra No 459 (After Mutation 411/30), Shastri Ward, Station Road, Next To Syndicate Bank, Bina, District Sagar, Madhya Pradesh- 470113",Madhya Pradesh
0679,Pithampur,YESB0000679,"Shop No. Eugf 79 & 80, Upper Ground Floor, Sudershan Complex, Ward No. 10, Mahu Neemuch Road, Sector 1, Pithampur, Tehsil & District Dhar, Madhya Pradesh- 451551",Madhya Pradesh
0680,Rajgarh (Mp),YESB0000680,"Ground Floor, Shop No. 1 & 2, Part Of Plot No. A/8 (Municipal Corporation No 2/662), Ward No. 5, Bhavar Colony, Next To Pnb, Bypass Road, Rajgarh, Madhya Pradesh- 465661",Madhya Pradesh
0681,Shajapur,YESB0000681,"Ground Floor, Shop No. 2, Choudhary Towers, Survey No 126, Ward No. 04, A.B. Road, Vill Mahupura, Next To Idbi Bank, District Shajapur, Madhya Pradesh- 465001",Madhya Pradesh
0682,Shujalpur,YESB0000682,"Ground Floor, Patwari Halka No 17, Ward No. 14, Survey No. 1964/3 & 1964/2, City Mandi Road, Opposite Hdfc Bank, Shujalpur Mandi, Tehsil Shujalpur, District Shajapur, Madhya Pradesh- 465333",Madhya Pradesh
0683,Dholpur,YESB0000683,"Ground Floor, Khasra No 98, R.B. Palace, Nh-3, Gt Road, Dholpur - 328001",Rajasthan
0684,Ramgarh,YESB0000684,Yes Bank Ltd. Ground Floor Khasara No 937/432 Near Bus Stand Ramgarh Dist Alwar- 301026,Rajasthan
0685,Lachhmangarh,YESB0000685,"Khasar No. 1173, Kathumar Road , Laxmangarh, Alwar , Raj – 321607",Rajasthan
0686,Mandawar,YESB0000686,"Ground Floor, Khasra No. 2551,Khata No. 590, Sodawas Road, Village-Mundawar ,Teh-Mundawar ,Dist.Alwar (Rajasthan) 301407",Rajasthan
0687,Kherli,YESB0000687,"Ward No. 8, Kathumar Road, Kherli, Tehsil Kathumar, Distt. Alwar, 321606 Rajasthan",Rajasthan
0688,Bansur,YESB0000688,"Ground Floor, Khasra No. 1103,Rakba 3/3, Alwar Road, Bansur,Rajashthan-301402",Rajasthan
0689,Chennai - Ashok Nagar,YESB0000689,"Yes Bank Ltd, 34, Ground Floor, Nu Tech Arcade, 1St Avenue Road, Ashok Nagar, Chennai - 600083",Tamil Nadu
0690,Palakkad,YESB0000690,"Aks Arcade, Part Ground Floor, Building No. 2/855 & 856, Pirivusalla, Chandranagar, Palakkad – 678007",Kerala
0691,Valsad,YESB0000691,"Signature , Opposite Sailesh Petrol Pump, Dharampur Road, Valsad, Gujarat- 396001.",Gujarat
0692,Coimbatore - R S Puram,YESB0000692,"208, Ground Floor, Gowtham Arcade, Tv Swamy Road East, Rs Puram, Coimbatore 641002",Tamil Nadu
0693,Delhi - Db Gupta Road,YESB0000693,"Ground Floor & Basement; 3380 Christian Colony, D B Gupta Road, Karol Bagh, New Delhi-110005",Delhi
0694,Gaya,YESB0000694,"Yes Bank Ltd.Ground Floor, 45 G B Road, Gaya, Bihar. Pin– 823001.",Bihar
0695,Bidhan Nagar Ii (Sector 1 Salt Lake),YESB0000695,"Yes Bank Ltd. Ground Floor, Be 93, Sector-I, Salt Lake City, Kolkata, West Bengal - 700064.",West Bengal
0696,Bangalore - Cmh Road,YESB0000696,"Ground Floor & Mezzanine Floor, “Hari Prem”, Binnamangala, 1St Stage, No. 82/Hoysala Nagar, Cmh Road, Bangalore -560038",Karnataka
0697,Chennai - Kk Nagar,YESB0000697,"Yes Bank Ltd , Ground Floor , No.1069 , Munuswamy Salai , Kk Nagar , Chennai - 600078",Tamil Nadu
0698,Bhopal - Bittan Market,YESB0000698,E 5/6 Arera Colony Bittan Market Bhopal - 462 016,Madhya Pradesh
0699,Vadodara - Manjalpur,YESB0000699,"1, Prayosha Society, Near Deep Chamber Crossing, Deep Chamber, Manjalpur, Vadodara, Gujarat-390011.",Gujarat
0700,Bangalore - Whitefield,YESB0000700,"Hvp Aster”, Hoodi Village, Opposite Brigade Metropolis, Whitefield Itpl Main Road, Bangalore - 560 048",Karnataka
0701,Noida - Sector 50,YESB0000701,"Ground & First Floor, Plot No B-1/68, Sector-50, Noida – 201301",Uttar Pradesh
0702,Surat - Vesu Road,YESB0000702,"Shop No. G-6, Shubh Universal Vesu Main Road Vesu Surat Gujarat 395007",Gujarat
0703,Delhi - Janakpuri D Block,YESB0000703,Plot A6 Block D1/A Janakpuri New Delhi 110058,Delhi
0704,Noida - Sector 62,YESB0000704,"Ground Floor, Sg 17, Steller It Park, Plot No. C-25.  Sector 62, Noida, Uttar Pradesh - 201309",Uttar Pradesh
0705,Amritsar - Batala Road,YESB0000705,"Ground Floor, Khasra No. 2928/746, Bharat Nagar, Batala Road, Amritsar, Punjab-143001",Punjab
0706,Moradabad Ii,YESB0000706,"Gf, Kunwar Plaza, Plot No. 34&35, Civil Lines, Moradabad, U.P - 244001",Uttar Pradesh
0707,Navsari,YESB0000707,"Ground Floor, Rushab Plaza Asanagar Main Road, Jain Wadi Nr Majar Parking, Navsari Surat Gujarat 396445",Gujarat
0708,Ludhiana - Dugri Phase I,YESB0000708,"Ground Floor, Scf 28C, Phase-1, Urban Estate, Dugri Road, Ludhiana, Punjab- 141002",Punjab
0709,Ahmedabad - Bhuyangdev,YESB0000709,"Sarvopari Complex, Bhuyangdev Cross Road, Bhuyangdev, Ahmedabad, Gujarat - 380061.",Gujarat
0710,Visakhapatnam - Mvp Colony,YESB0000710,"Ground Floor, House No. Mig – 76/3, S. No.32, M V P Colony, Vishakhapatnam (Vizag) - 530017",Andhra Pradesh
0711,Agra - Kamla Nagar,YESB0000711,"Unit No. 6, Central Business Park, Kamla Nagar, ,Agra, Uttar Pradesh, 282004",Uttar Pradesh
0712,Jaipur - Vidyadhar Nagar,YESB0000712,"Ground Floor,Mezzanine And Basement G-1, 10 And 11 Shivshakti Paradise Vidyadhar Nagar Jaipur Rajasthan 302023",Rajasthan
0713,Bangalore - Whitefield 2,YESB0000713,"Ground Floor, Bearing No.556, New Survey No. 28/2, Old Survey No. 28, Siddapura Village, Whitefield Main Road, Bangalore 560 066",Karnataka
0714,Rajkot - Bhakti Nagar,YESB0000714,"Shop No 1 And 2 Bhakti Nagar Road In Front Of Sbi,Bhaktinagar Rajkot Gujarat 360002",Gujarat
0715,Panchkula - Sector 20,YESB0000715,"Ground Floor, S.C.O No. 397, Sector 20, Urban Estate, Panchkula, Haryana - 134117",Haryana
0716,Gurgaon - Sector 55,YESB0000716,"Yes Bank Limited, Ground Floor & Basement, S.C.O - 103, Huda Market, Sector - 55, Gurgaon - 122 002, Haryana",Haryana
0717,Delhi - Guru Harkishan Nagar,YESB0000717,"Yes Bank Ltd , Ground Floor , Plot No M2, Guru Harkishan Nagar , New Delhi – 110087",Delhi
0718,Chennai - Triplicane,YESB0000718,"Yes Bank Ltd, Part Ground Floor 91, Hotel Himalaya Residency, Triplicane High Road, Triplicane, Chennai 600 005",Tamil Nadu
0719,Visakhapatnam - Nad Junction,YESB0000719,"Part Ground Floor, Periya Saraswati Complex, Butchi Rajupalem, Near Nad Junction, Vishakhapatnam – 530027",Andhra Pradesh
0720,Pune - Sahakar Nagar,YESB0000720,"Shop No 15 To 18,Ruturang Apartment, Survey No 49/1, Off Satara Road, Aranyeshwer Corner , Pune, Maharashtra -411009",Maharashtra
0722,Palwal,YESB0000722,"Ground Floor, Om Building, No 6656, A/B/C Agra Chowk Palwal, Haryana, 121102",Haryana
0723,Delhi - Peeragarhi,YESB0000723,"Yes Bank Ltd , Ground Floor , Plot No 10, Paschim Enclave , Peera Garhi Chowk , New Delhi – 110087",Delhi
0724,Delhi - Priyadarshini Vihar,YESB0000724,"Ground Floor, A-15, Priyadarshini Vihar, Laxmi Nagar, Delhi -110092",Delhi
0725,Sas Nagar ( Mohali) - Phase 10,YESB0000725,"Gf, Scf N0-27, Phase-10, Urban Estate, Sas Nagar, Mohali, Punjab-160062",Punjab
0726,Morbi,YESB0000726,"Radhe,G.Floor Shanala Main Road Morbi Morbi Gujarat 363641",Gujarat
0727,Meerut - Delhi Road,YESB0000727,"Ground Floor, Mc No. 123/7, Plot No. 73, Sri Ram Palace Colony, Delhi Road, Meerut , Up – 250002",Uttar Pradesh
0728,Pune - Wakad,YESB0000728,"Ground Floor, Office Number 1B, Go Square, Survey Number 249/250/25 Wakad, Pune 411057",Maharashtra
0729,Borivali - Yogi Nagar,YESB0000729,"Shop No 2 And 3 , Ground Floor, Sai Ashish Chs, Yogi Nagar, Borivali West, Mumbai 400091",Maharashtra
0730,Coimbatore - Trichy Road,YESB0000730,"Part Ground Floor, Classic Towers, Door No. 1547, Trichy Road, Coimbatore - 641018, Tamilnadu.",Tamil Nadu
0731,Roorkee,YESB0000731,"Yes Bank Ltd, Gf- 113( 56), M. No. 38/1, Nehru Nagar, Dehradun Road, Po Roorkee, Dist. Haridwar, Uttrakhand Pin- 247667",Uttarakhand
0732,Chandigarh - Sector 37,YESB0000732,"Ground Floor & Basement, Shop No.399, Sector-37 D, Chandigarh-160036",Chandigarh
0733,Delhi - Tagore Park,YESB0000733,"Plot No. 'O', Ground Floor, Shopping Centre, Tagore Park, New Delhi - 110009",Delhi
0735,Greater Mumbai - Matunga,YESB0000735,"Shop No. 3, Pal Residency, Plot No.358, Bhandarkar Road, Matunga (Cr), Mumbai, Maharashtra; Pin: 400019.",Maharashtra
0736,Noida - Sector 18,YESB0000736,"Ground Floor, E 2 &3/ K-69, Fortune Arcade, Sector-18, Noida, Uttar Pradesh-201301",Uttar Pradesh
0737,Bangalore - Mahalakshmi Metro Station,YESB0000737,"Ground floor, “Garudadri” No. 373, 2nd stage, 2nd phase, West of Chord road, Ward No.67, BBMP PID No. 14-99-373,Mahalakshmipuram, Bangalore – 560010",Karnataka
0738,Bangalore - Basaveshwara Nagar,YESB0000738,"Ground Floor, 330, ‘Savitri’, 3Rd Stage, 4Th Block, Wcr, Basaveshwara Nagar, Bangalore – 560086",Karnataka
0739,Nadiad,YESB0000739,"G-2, Sky- Tatva-1, Opposite Amba Ashram Mataji Mandir, Near Sales India, Uttarsanda Road, Nadiad, Gujarat – 387001.",Gujarat
0740,Mahape,YESB0000740,"Shop No. G-02, “Technocity It Premises Co-Operative Society Limited”, Plot No. X 5/3, Technocity Ttc Industrial Area, Mahape, Navi Mumbai, Maharashtra - 400710",Maharashtra
0741,Kasba Vadgaon,YESB0000741,"Ground Floor, Survey No. 710/B/2, Market Yard Road, Kasba Vadgaon, Taluka: Hathkanangale, Dist: Kolhapur, Maharashtra. Pin: 416112",Maharashtra
0743,Delhi - Defence Colony,YESB0000743,B-58 Defence Colony Delhi- 110024,Delhi
0744,Karur,YESB0000744,"Ground Floor, Door Nos. Old 122 New 46, T.S.No.1188/1, Ward No.1, Division No.1, Block No.57, Thiru-Vi-Ka Road, Karur – 639001, Tamil Nadu.",Tamil Nadu
0745,Kochi - Padivattom,YESB0000745,"Ground Floor, ‘Saba Towers ’, Padivattom, Kochi – 682024",Kerala
0746,Santacruz (W) - S V Road,YESB0000746,"Ground Floor, Shop Nos. 002 & 003, Sunder Ville Co-Op. Housing Soc. Ltd., Plot No. 19, Sv Road, Santacruz – West, Mumbai 400 054.",Maharashtra
0747,Hyderabad - Himayat Nagar,YESB0000747,"Part Ground Floor, Thirumala Estates, Premises No. 3-6-261,262,262/1, Himayat Nagar, Hyderabad – 500029",Telangana
0748,Haveri,YESB0000748,"Yes Bank Limited., Plot No.246/1, Neelanagoudu Complex Pb Road Haveri-581110",Karnataka
0750,Nagda,YESB0000750,"Ground Floor, Near Old Bridge, Kota Phatak, Nagda, District - Ujjain, Madhya Pradesh. 456335",Madhya Pradesh
0751,Manawar,YESB0000751,"Ground Floor, Halka No.7 (New) Old 26, Survey No. 359, Ward No. 1, Singhana Road, Manawar Disstt. Dhar Madhya Pradesh. Pin - 454446",Madhya Pradesh
0753,Karatgi,YESB0000753,"Part Ground Floor, Plot No: 1 To 4, Panchayath No : 4-1-27/2/1 To 4-1-27/2/4, Raichur – Gangavathi Main Road, Karatgi, Koppal, Karnataka Pin – 583229",Karnataka
0754,Koppal,YESB0000754,"Part Ground Floor, Plot No. 9, Mig 2Nd/9, Municipal New No. 7-2-269 (Old No. 7-2-158), Hudco Colony, Near Basaveshwar Circle, Hospet Road, Koppal, Karnataka. Pin – 583231.",Karnataka
0755,Yadgir,YESB0000755,Yes Bank Limited| Ground Floor| Plot No.46|S.No.395 Part|Chittapur Road |Yadgir |Karnataka - 585201,Karnataka
0756,Sindhunur,YESB0000756,"Part Ground Floor, Pa No. 6-1-1715/7B, Pid No. 32-2-20, Ward No. 17, Venkateshwara Nagar, Gangavathi Road, Sindhanur, Raichur, Karnataka. Pin – 584132",Karnataka
0757,Gurgaon - Sector 22,YESB0000757,"Sco 84, Huda Market, Sec 22, Gurgaon – 122015",Haryana
0758,Vita,YESB0000758,"Shop No. 3033, Bhima Plaza, Survey No. 1032, Vita-Mayani Road, Vita, Dist: Sangli, Maharashtra – 415311.",Maharashtra
0759,Kochi - Ravipuram,YESB0000759,"Part Ground Floor, Shema Building, Mg Road, Ravipuram, Kochi – 682016",Kerala
0760,Dum Dum - Lake Town,YESB0000760,"Yes Bank Ltd. Ground Floor, P-901, Block - A, Lake Town, Kolkata - 700089, West Bengal",West Bengal
0761,Ludhiana - Model Town,YESB0000761,"Ground Floor, 528 R, Deep Hospital Road, Model Town, Ludhiana, Punjab – 141002",Punjab
0762,Indore - Vijay Nagar,YESB0000762,"Ground Floor, Hotel Mangal City, Scheme No 54, Vijay Nagar Circle, Indore-452001 , Madhya Pradesh, Indore, Madhya Pradesh-452001",Madhya Pradesh
0763,Umrane,YESB0000763,"Ground Floor, “Pitru Chhaya”, Survey No. 983, Main Road, Near Bus Stand, Umrane, Taluka: Deola, District: Nasik, Maharashtra. Pin: 423110.",Maharashtra
0764,Rajgarh (Dhar),YESB0000764,"Ground Floor, Ward No. 4, Chandrasekhar Marg, Rajgarh, Dhar, Madhya Pradesh. Pin - 454116",Madhya Pradesh
